datetime_nano,price,direction
2022-03-25 10:33:00,6326.0,buy
2022-03-25 10:46:00,6332.6,sell
2022-03-25 10:59:00,6329.8,buy
2022-03-25 11:01:00,6323.6,sell
2022-03-25 11:16:00,6311.0,buy
2022-03-25 11:20:00,6297.6,sell
2022-03-25 13:17:00,6263.0,buy
2022-03-25 13:18:00,6260.6,sell
2022-03-25 13:21:00,6281.4,buy
2022-03-25 13:28:00,6267.2,sell
2022-03-25 13:49:00,6244.4,buy
2022-03-25 13:52:00,6243.0,sell
2022-03-25 13:58:00,6257.6,buy
2022-03-25 14:05:00,6250.0,sell
2022-03-25 14:12:00,6262.4,buy
2022-03-25 14:22:00,6260.2,sell
2022-03-25 14:54:00,6222.6,buy
2022-03-25 14:57:00,6211.6,sell
2022-03-28 09:38:00,6171.2,buy
2022-03-28 09:41:00,6148.6,sell
2022-03-28 09:55:00,6133.4,buy
2022-03-28 10:19:00,6214.0,sell
2022-03-28 10:24:00,6214.2,buy
2022-03-28 10:34:00,6216.4,sell
2022-03-28 10:41:00,6225.6,buy
2022-03-28 11:10:00,6268.4,sell
2022-03-28 13:05:00,6238.2,buy
2022-03-28 13:11:00,6235.2,sell
2022-03-28 13:14:00,6242.0,buy
2022-03-28 13:18:00,6229.8,sell
2022-03-28 13:23:00,6248.4,buy
2022-03-28 13:33:00,6245.8,sell
2022-03-28 13:51:00,6244.8,buy
2022-03-28 14:07:00,6248.2,sell
2022-03-28 14:26:00,6241.6,buy
2022-03-28 14:31:00,6232.4,sell
2022-03-28 14:35:00,6240.4,buy
2022-03-28 14:45:00,6246.0,sell
2022-03-28 14:48:00,6247.8,buy
2022-03-29 09:44:00,6270.0,sell
2022-03-29 09:51:00,6272.4,buy
2022-03-29 10:04:00,6268.8,sell
2022-03-29 10:22:00,6248.6,buy
2022-03-29 10:26:00,6218.8,sell
2022-03-29 10:41:00,6224.8,buy
2022-03-29 10:52:00,6226.8,sell
2022-03-29 10:55:00,6238.4,buy
2022-03-29 11:02:00,6229.6,sell
2022-03-29 11:11:00,6223.2,buy
2022-03-29 11:12:00,6215.0,sell
2022-03-29 11:17:00,6232.0,buy
2022-03-29 11:22:00,6222.6,sell
2022-03-29 13:05:00,6223.6,buy
2022-03-29 13:10:00,6213.0,sell
2022-03-29 13:13:00,6227.4,buy
2022-03-29 13:23:00,6235.0,sell
2022-03-29 13:27:00,6246.4,buy
2022-03-29 13:39:00,6240.2,sell
2022-03-29 13:52:00,6246.2,buy
2022-03-29 14:08:00,6249.0,sell
2022-03-29 14:31:00,6222.0,buy
2022-03-29 14:32:00,6211.8,sell
2022-03-29 14:41:00,6210.4,buy
2022-03-29 14:59:00,6216.0,sell
2022-03-30 09:30:00,6259.0,buy
2022-03-30 09:38:00,6244.8,sell
2022-03-30 09:41:00,6267.0,buy
2022-03-30 09:57:00,6298.4,sell
2022-03-30 10:16:00,6276.2,buy
2022-03-30 10:18:00,6269.2,sell
2022-03-30 10:24:00,6285.0,buy
2022-03-30 10:46:00,6285.0,sell
2022-03-30 10:52:00,6288.0,buy
2022-03-30 10:56:00,6285.4,sell
2022-03-30 11:08:00,6281.6,buy
2022-03-30 13:14:00,6328.4,sell
2022-03-30 13:21:00,6333.0,buy
2022-03-30 13:33:00,6339.2,sell
2022-03-30 13:38:00,6343.8,buy
2022-03-30 13:42:00,6338.0,sell
2022-03-30 13:47:00,6348.2,buy
2022-03-30 14:15:00,6361.4,sell
2022-03-30 14:20:00,6366.6,buy
2022-03-30 14:25:00,6363.6,sell
2022-03-30 14:29:00,6371.2,buy
2022-03-30 14:32:00,6351.2,sell
2022-03-30 14:38:00,6362.0,buy
2022-03-31 09:31:00,6363.6,sell
2022-03-31 09:40:00,6358.8,buy
2022-03-31 09:42:00,6358.6,sell
2022-03-31 09:52:00,6361.2,buy
2022-03-31 09:57:00,6345.6,sell
2022-03-31 10:03:00,6353.2,buy
2022-03-31 10:09:00,6349.2,sell
2022-03-31 10:14:00,6361.2,buy
2022-03-31 10:21:00,6353.2,sell
2022-03-31 10:27:00,6354.0,buy
2022-03-31 10:30:00,6341.6,sell
2022-03-31 10:36:00,6349.4,buy
2022-03-31 10:50:00,6350.2,sell
2022-03-31 11:06:00,6327.4,buy
2022-03-31 11:10:00,6318.0,sell
2022-03-31 11:20:00,6319.8,buy
2022-03-31 13:03:00,6325.0,sell
2022-03-31 13:37:00,6318.6,buy
2022-03-31 13:48:00,6312.4,sell
2022-03-31 14:02:00,6313.6,buy
2022-03-31 14:29:00,6321.8,sell
2022-03-31 14:39:00,6319.0,buy
2022-03-31 14:44:00,6318.8,sell
2022-03-31 14:48:00,6319.6,buy
2022-03-31 14:55:00,6317.2,sell
2022-04-01 09:38:00,6296.0,buy
2022-04-01 09:45:00,6291.0,sell
2022-04-01 09:50:00,6296.4,buy
2022-04-01 10:23:00,6322.2,sell
2022-04-01 10:32:00,6321.8,buy
2022-04-01 10:33:00,6320.4,sell
2022-04-01 10:40:00,6331.0,buy
2022-04-01 10:56:00,6356.8,sell
2022-04-01 11:14:00,6345.4,buy
2022-04-01 11:23:00,6341.0,sell
2022-04-01 11:29:00,6334.4,buy
2022-04-01 13:00:00,6333.4,sell
2022-04-01 13:11:00,6336.0,buy
2022-04-01 13:27:00,6336.8,sell
2022-04-01 13:34:00,6336.6,buy
2022-04-01 13:37:00,6335.4,sell
2022-04-01 13:42:00,6347.4,buy
2022-04-01 13:51:00,6350.0,sell
2022-04-01 13:55:00,6348.8,buy
2022-04-01 14:01:00,6344.8,sell
2022-04-01 14:06:00,6363.6,buy
2022-04-01 14:14:00,6367.4,sell
2022-04-01 14:17:00,6359.2,buy
2022-04-01 14:19:00,6360.4,sell
2022-04-01 14:22:00,6364.8,buy
2022-04-01 14:30:00,6359.6,sell
2022-04-01 14:37:00,6364.0,buy
2022-04-01 14:49:00,6362.2,sell
2022-04-01 14:55:00,6367.2,buy
2022-04-06 09:30:00,6349.2,sell
2022-04-06 09:44:00,6328.8,buy
2022-04-06 09:49:00,6323.2,sell
2022-04-06 10:10:00,6286.6,buy
2022-04-06 10:11:00,6284.0,sell
2022-04-06 10:23:00,6276.8,buy
2022-04-06 10:27:00,6270.2,sell
2022-04-06 10:35:00,6278.4,buy
2022-04-06 10:52:00,6290.4,sell
2022-04-06 10:57:00,6293.8,buy
2022-04-06 11:06:00,6290.0,sell
2022-04-06 11:11:00,6310.2,buy
2022-04-06 11:24:00,6315.0,sell
2022-04-06 13:00:00,6319.0,buy
2022-04-06 13:05:00,6312.0,sell
2022-04-06 13:09:00,6329.4,buy
2022-04-06 13:16:00,6330.0,sell
2022-04-06 13:17:00,6334.2,buy
2022-04-06 13:26:00,6340.4,sell
2022-04-06 13:35:00,6341.0,buy
2022-04-06 13:50:00,6341.6,sell
2022-04-06 14:11:00,6329.8,buy
2022-04-06 14:16:00,6320.2,sell
2022-04-06 14:27:00,6315.4,buy
2022-04-07 09:30:00,6315.0,sell
2022-04-07 09:39:00,6339.8,buy
2022-04-07 09:50:00,6340.0,sell
2022-04-07 10:26:00,6282.8,buy
2022-04-07 10:33:00,6275.4,sell
2022-04-07 10:50:00,6258.2,buy
2022-04-07 11:02:00,6269.2,sell
2022-04-07 11:23:00,6249.8,buy
2022-04-07 11:29:00,6229.0,sell
2022-04-07 13:12:00,6226.8,buy
2022-04-07 13:18:00,6222.4,sell
2022-04-07 13:37:00,6210.0,buy
2022-04-07 13:43:00,6202.2,sell
2022-04-07 13:52:00,6215.8,buy
2022-04-07 14:02:00,6225.8,sell
2022-04-07 14:05:00,6242.0,buy
2022-04-07 14:16:00,6242.8,sell
2022-04-07 14:48:00,6207.4,buy
2022-04-07 14:49:00,6205.0,sell
2022-04-08 09:32:00,6201.2,buy
2022-04-08 09:38:00,6183.0,sell
2022-04-08 09:46:00,6207.4,buy
2022-04-08 09:52:00,6166.8,sell
2022-04-08 10:25:00,6095.4,buy
2022-04-08 10:26:00,6079.8,sell
2022-04-08 10:30:00,6122.8,buy
2022-04-08 10:51:00,6181.6,sell
2022-04-08 11:15:00,6140.6,buy
2022-04-08 11:17:00,6135.6,sell
2022-04-08 11:22:00,6163.4,buy
2022-04-08 11:29:00,6152.4,sell
2022-04-08 13:03:00,6168.8,buy
2022-04-08 13:08:00,6165.0,sell
2022-04-08 13:10:00,6176.4,buy
2022-04-08 13:24:00,6193.8,sell
2022-04-08 13:31:00,6211.6,buy
2022-04-08 13:37:00,6187.0,sell
2022-04-08 13:46:00,6192.8,buy
2022-04-08 14:02:00,6202.2,sell
2022-04-08 14:17:00,6190.8,buy
2022-04-08 14:20:00,6190.8,sell
2022-04-08 14:21:00,6194.6,buy
2022-04-08 14:30:00,6191.8,sell
2022-04-08 14:39:00,6191.0,buy
2022-04-11 09:30:00,6151.2,sell
2022-04-11 09:51:00,6115.8,buy
2022-04-11 09:59:00,6120.6,sell
2022-04-11 10:02:00,6119.6,buy
2022-04-11 10:04:00,6104.8,sell
2022-04-11 10:26:00,6041.0,buy
2022-04-11 10:28:00,6034.4,sell
2022-04-11 10:41:00,6031.4,buy
2022-04-11 10:52:00,6052.8,sell
2022-04-11 11:09:00,6030.2,buy
2022-04-11 13:03:00,6061.8,sell
2022-04-11 13:21:00,6042.6,buy
2022-04-11 13:25:00,6043.4,sell
2022-04-11 13:31:00,6060.2,buy
2022-04-11 13:37:00,6050.0,sell
2022-04-11 13:43:00,6047.0,buy
2022-04-11 13:44:00,6046.2,sell
2022-04-11 13:50:00,6055.2,buy
2022-04-11 13:57:00,6047.2,sell
2022-04-11 14:00:00,6072.2,buy
2022-04-11 14:05:00,6045.6,sell
2022-04-11 14:27:00,6016.8,buy
2022-04-11 14:30:00,6013.0,sell
2022-04-11 14:44:00,6002.2,buy
2022-04-11 14:58:00,6007.8,sell
2022-04-12 09:34:00,6018.4,buy
2022-04-12 09:40:00,5999.6,sell
2022-04-12 09:48:00,6022.0,buy
2022-04-12 09:54:00,5995.6,sell
2022-04-12 10:00:00,6012.4,buy
2022-04-12 10:07:00,6007.6,sell
2022-04-12 10:30:00,6009.6,buy
2022-04-12 10:38:00,5999.4,sell
2022-04-12 11:04:00,5984.2,buy
2022-04-12 11:13:00,5979.0,sell
2022-04-12 13:06:00,5964.6,buy
2022-04-12 13:37:00,6083.6,sell
2022-04-12 13:45:00,6093.4,buy
2022-04-12 13:53:00,6095.0,sell
2022-04-12 13:58:00,6099.0,buy
2022-04-12 14:06:00,6101.2,sell
2022-04-12 14:10:00,6111.0,buy
2022-04-12 14:20:00,6110.4,sell
2022-04-12 14:26:00,6120.4,buy
2022-04-12 14:43:00,6125.4,sell
2022-04-12 14:54:00,6130.0,buy
2022-04-13 09:30:00,6083.0,sell
2022-04-13 09:47:00,6069.6,buy
2022-04-13 09:52:00,6052.0,sell
2022-04-13 09:55:00,6061.0,buy
2022-04-13 10:05:00,6052.4,sell
2022-04-13 10:22:00,6045.8,buy
2022-04-13 10:41:00,6061.4,sell
2022-04-13 10:54:00,6060.6,buy
2022-04-13 11:10:00,6077.4,sell
2022-04-13 13:06:00,6067.0,buy
2022-04-13 13:27:00,6087.4,sell
2022-04-13 13:32:00,6108.0,buy
2022-04-13 13:41:00,6109.2,sell
2022-04-13 13:47:00,6115.0,buy
2022-04-13 13:55:00,6115.6,sell
2022-04-13 14:14:00,6088.4,buy
2022-04-13 14:16:00,6087.2,sell
2022-04-13 14:27:00,6085.4,buy
2022-04-13 14:32:00,6079.6,sell
2022-04-14 09:37:00,6044.8,buy
2022-04-14 09:44:00,6035.0,sell
2022-04-14 09:49:00,6059.4,buy
2022-04-14 09:55:00,6045.8,sell
2022-04-14 10:06:00,6048.2,buy
2022-04-14 10:16:00,6080.4,sell
2022-04-14 10:40:00,6038.2,buy
2022-04-14 10:43:00,6036.4,sell
2022-04-14 10:49:00,6044.0,buy
2022-04-14 11:05:00,6041.4,sell
2022-04-14 11:13:00,6047.6,buy
2022-04-14 11:24:00,6049.2,sell
2022-04-14 13:02:00,6062.0,buy
2022-04-14 13:09:00,6051.8,sell
2022-04-14 13:16:00,6065.2,buy
2022-04-14 13:36:00,6108.8,sell
2022-04-14 13:37:00,6112.2,buy
2022-04-14 13:50:00,6111.8,sell
2022-04-14 13:56:00,6127.2,buy
2022-04-14 14:03:00,6126.0,sell
2022-04-14 14:05:00,6128.2,buy
2022-04-14 14:11:00,6114.4,sell
2022-04-14 14:19:00,6118.0,buy
2022-04-14 14:21:00,6110.2,sell
2022-04-14 14:28:00,6115.6,buy
2022-04-14 14:32:00,6108.4,sell
2022-04-14 14:58:00,6085.0,buy
2022-04-15 09:31:00,6059.2,sell
2022-04-15 09:43:00,6035.2,buy
2022-04-15 09:45:00,6036.4,sell
2022-04-15 09:48:00,6057.4,buy
2022-04-15 10:00:00,6057.2,sell
2022-04-15 10:02:00,6077.6,buy
2022-04-15 10:07:00,6053.4,sell
2022-04-15 10:14:00,6065.0,buy
2022-04-15 10:27:00,6068.2,sell
2022-04-15 10:36:00,6079.4,buy
2022-04-15 10:44:00,6070.4,sell
2022-04-15 10:54:00,6052.8,buy
2022-04-15 10:55:00,6046.6,sell
2022-04-15 11:13:00,6040.6,buy
2022-04-15 11:19:00,6030.0,sell
2022-04-15 13:09:00,6035.0,buy
2022-04-15 13:20:00,6053.8,sell
2022-04-15 13:24:00,6068.6,buy
2022-04-15 13:30:00,6045.6,sell
2022-04-15 13:35:00,6069.6,buy
2022-04-15 13:48:00,6062.0,sell
2022-04-15 13:53:00,6072.4,buy
2022-04-15 13:57:00,6068.4,sell
2022-04-15 14:01:00,6078.4,buy
2022-04-15 14:06:00,6070.0,sell
2022-04-15 14:21:00,6040.0,buy
2022-04-15 14:22:00,6035.8,sell
2022-04-15 14:37:00,6019.0,buy
2022-04-15 14:39:00,6020.8,sell
2022-04-15 14:43:00,6024.2,buy
2022-04-15 14:53:00,6025.6,sell
2022-04-18 09:39:00,5952.6,buy
2022-04-18 09:43:00,5944.8,sell
2022-04-18 09:47:00,5981.0,buy
2022-04-18 09:55:00,5972.2,sell
2022-04-18 09:57:00,6012.0,buy
2022-04-18 10:05:00,5991.6,sell
2022-04-18 10:15:00,5995.4,buy
2022-04-18 10:20:00,5981.0,sell
2022-04-18 10:24:00,5996.0,buy
2022-04-18 10:51:00,6040.0,sell
2022-04-18 11:05:00,6021.8,buy
2022-04-18 11:08:00,6011.6,sell
2022-04-18 11:14:00,6016.2,buy
2022-04-18 11:22:00,6015.0,sell
2022-04-18 11:28:00,6021.8,buy
2022-04-18 13:04:00,6021.4,sell
2022-04-18 13:06:00,6030.0,buy
2022-04-18 13:13:00,6015.0,sell
2022-04-18 13:22:00,6022.4,buy
2022-04-18 13:36:00,6032.0,sell
2022-04-18 13:39:00,6053.2,buy
2022-04-18 13:47:00,6053.6,sell
2022-04-18 13:52:00,6056.6,buy
2022-04-18 13:56:00,6046.6,sell
2022-04-18 14:02:00,6061.2,buy
2022-04-18 14:08:00,6053.8,sell
2022-04-18 14:15:00,6050.4,buy
2022-04-18 14:17:00,6041.8,sell
2022-04-18 14:29:00,6044.6,buy
2022-04-18 14:35:00,6039.2,sell
2022-04-18 14:40:00,6046.2,buy
2022-04-19 09:46:00,6073.4,sell
2022-04-19 10:02:00,6054.6,buy
2022-04-19 10:03:00,6056.0,sell
2022-04-19 10:04:00,6058.8,buy
2022-04-19 10:10:00,6052.8,sell
2022-04-19 10:15:00,6052.4,buy
2022-04-19 10:24:00,6051.8,sell
2022-04-19 10:36:00,6056.6,buy
2022-04-19 10:44:00,6054.6,sell
2022-04-19 10:46:00,6064.2,buy
2022-04-19 10:57:00,6055.4,sell
2022-04-19 11:04:00,6057.2,buy
2022-04-19 11:05:00,6055.2,sell
2022-04-19 11:15:00,6058.0,buy
2022-04-19 11:29:00,6067.6,sell
2022-04-19 13:05:00,6071.8,buy
2022-04-19 13:08:00,6057.8,sell
2022-04-19 13:30:00,6047.2,buy
2022-04-19 13:32:00,6047.4,sell
2022-04-19 13:48:00,6037.4,buy
2022-04-19 13:51:00,6027.4,sell
2022-04-19 13:55:00,6042.2,buy
2022-04-19 14:00:00,6032.6,sell
2022-04-19 14:10:00,6040.4,buy
2022-04-19 14:29:00,6050.4,sell
2022-04-19 14:36:00,6055.2,buy
2022-04-19 14:53:00,6068.2,sell
2022-04-19 14:56:00,6067.8,buy
2022-04-20 09:35:00,6062.6,sell
2022-04-20 09:52:00,6038.6,buy
2022-04-20 09:57:00,6030.8,sell
2022-04-20 10:08:00,6032.6,buy
2022-04-20 10:16:00,6025.4,sell
2022-04-20 10:35:00,6024.6,buy
2022-04-20 10:41:00,6009.6,sell
2022-04-20 10:49:00,6019.6,buy
2022-04-20 10:54:00,6009.8,sell
2022-04-20 10:59:00,6015.6,buy
2022-04-20 11:14:00,6025.8,sell
2022-04-20 11:20:00,6028.6,buy
2022-04-20 13:01:00,6018.2,sell
2022-04-20 13:30:00,5995.4,buy
2022-04-20 13:35:00,5980.6,sell
2022-04-20 13:42:00,5983.2,buy
2022-04-20 13:43:00,5980.4,sell
2022-04-20 14:01:00,5954.6,buy
2022-04-20 14:06:00,5931.0,sell
2022-04-20 14:13:00,5940.4,buy
2022-04-20 14:18:00,5921.0,sell
2022-04-20 14:24:00,5932.0,buy
2022-04-20 14:28:00,5921.4,sell
2022-04-20 14:37:00,5917.8,buy
2022-04-20 14:44:00,5914.2,sell
2022-04-20 14:48:00,5928.0,buy
2022-04-20 14:55:00,5918.6,sell
2022-04-21 09:42:00,5908.0,buy
2022-04-21 09:55:00,5917.6,sell
2022-04-21 10:24:00,5890.6,buy
2022-04-21 10:38:00,5870.2,sell
2022-04-21 10:58:00,5850.8,buy
2022-04-21 11:02:00,5843.6,sell
2022-04-21 13:05:00,5841.0,buy
2022-04-21 13:14:00,5843.8,sell
2022-04-21 13:16:00,5859.0,buy
2022-04-21 13:23:00,5847.2,sell
2022-04-21 14:20:00,5754.6,buy
2022-04-21 14:25:00,5731.4,sell
2022-04-21 14:30:00,5767.2,buy
2022-04-21 14:35:00,5735.4,sell
2022-04-21 14:55:00,5720.0,buy
2022-04-22 09:31:00,5657.8,sell
2022-04-22 09:50:00,5667.6,buy
2022-04-22 09:58:00,5656.2,sell
2022-04-22 10:05:00,5683.6,buy
2022-04-22 10:13:00,5680.8,sell
2022-04-22 10:14:00,5691.8,buy
2022-04-22 10:21:00,5677.4,sell
2022-04-22 10:46:00,5644.8,buy
2022-04-22 10:51:00,5634.0,sell
2022-04-22 11:00:00,5638.6,buy
2022-04-22 11:21:00,5655.6,sell
2022-04-22 13:00:00,5666.4,buy
2022-04-22 13:14:00,5680.2,sell
2022-04-22 13:23:00,5687.6,buy
2022-04-22 13:29:00,5678.2,sell
2022-04-22 13:36:00,5686.4,buy
2022-04-22 14:03:00,5735.8,sell
2022-04-22 14:36:00,5697.8,buy
2022-04-22 14:53:00,5696.8,sell
2022-04-25 09:38:00,5577.0,buy
2022-04-25 09:41:00,5550.6,sell
2022-04-25 09:51:00,5513.0,buy
2022-04-25 09:52:00,5505.4,sell
2022-04-25 09:58:00,5543.4,buy
2022-04-25 10:05:00,5511.4,sell
2022-04-25 10:18:00,5507.6,buy
2022-04-25 10:21:00,5489.2,sell
2022-04-25 10:29:00,5505.6,buy
2022-04-25 10:31:00,5505.2,sell
2022-04-25 10:32:00,5515.0,buy
2022-04-25 10:43:00,5498.8,sell
2022-04-25 11:03:00,5476.4,buy
2022-04-25 11:15:00,5515.8,sell
2022-04-25 11:18:00,5533.6,buy
2022-04-25 11:23:00,5501.2,sell
2022-04-25 13:03:00,5486.4,buy
2022-04-25 13:13:00,5484.8,sell
2022-04-25 13:21:00,5510.4,buy
2022-04-25 13:26:00,5485.6,sell
2022-04-25 13:45:00,5468.0,buy
2022-04-25 13:51:00,5450.8,sell
2022-04-25 14:18:00,5402.4,buy
2022-04-25 14:30:00,5417.2,sell
2022-04-26 09:30:00,5328.6,buy
2022-04-26 09:34:00,5292.0,sell
2022-04-26 09:40:00,5321.8,buy
2022-04-26 09:47:00,5290.2,sell
2022-04-26 10:07:00,5302.6,buy
2022-04-26 10:12:00,5246.4,sell
2022-04-26 10:19:00,5290.6,buy
2022-04-26 10:48:00,5360.4,sell
2022-04-26 11:06:00,5356.8,buy
2022-04-26 11:15:00,5365.4,sell
2022-04-26 11:16:00,5372.6,buy
2022-04-26 13:07:00,5372.4,sell
2022-04-26 13:45:00,5314.2,buy
2022-04-26 13:49:00,5305.0,sell
2022-04-26 14:22:00,5242.2,buy
2022-04-26 14:28:00,5220.6,sell
2022-04-26 14:37:00,5230.0,buy
2022-04-26 14:41:00,5182.2,sell
2022-04-26 14:57:00,5170.8,buy
2022-04-26 14:58:00,5162.0,sell
2022-04-26 14:59:00,5170.8,buy
2022-04-27 09:30:00,5152.2,sell
2022-04-27 09:37:00,5186.4,buy
2022-04-27 09:46:00,5194.2,sell
2022-04-27 10:02:00,5140.6,buy
2022-04-27 10:04:00,5147.4,sell
2022-04-27 10:12:00,5176.8,buy
2022-04-27 10:18:00,5145.8,sell
2022-04-27 10:32:00,5139.4,buy
2022-04-27 10:36:00,5128.2,sell
2022-04-27 10:39:00,5156.0,buy
2022-04-27 10:50:00,5163.0,sell
2022-04-27 10:52:00,5180.6,buy
2022-04-27 11:03:00,5197.0,sell
2022-04-27 11:14:00,5177.6,buy
2022-04-27 11:15:00,5169.4,sell
2022-04-27 11:23:00,5181.6,buy
2022-04-27 13:36:00,5368.0,sell
2022-04-27 13:43:00,5368.6,buy
2022-04-27 13:55:00,5368.2,sell
2022-04-27 14:10:00,5368.0,buy
2022-04-27 14:23:00,5386.6,sell
2022-04-27 14:25:00,5392.2,buy
2022-04-27 14:31:00,5367.0,sell
2022-04-27 14:38:00,5389.6,buy
2022-04-27 14:47:00,5397.0,sell
2022-04-27 14:48:00,5400.8,buy
2022-04-28 09:31:00,5396.2,sell
2022-04-28 09:46:00,5368.2,buy
2022-04-28 09:47:00,5373.6,sell
2022-04-28 10:01:00,5354.0,buy
2022-04-28 10:10:00,5346.4,sell
2022-04-28 10:15:00,5377.4,buy
2022-04-28 10:23:00,5386.0,sell
2022-04-28 10:25:00,5405.0,buy
2022-04-28 10:36:00,5398.2,sell
2022-04-28 10:43:00,5421.6,buy
2022-04-28 10:49:00,5410.2,sell
2022-04-28 10:53:00,5418.6,buy
2022-04-28 10:56:00,5396.6,sell
2022-04-28 11:09:00,5385.2,buy
2022-04-28 11:18:00,5374.4,sell
2022-04-28 13:18:00,5305.2,buy
2022-04-28 13:26:00,5293.0,sell
2022-04-28 13:37:00,5305.8,buy
2022-04-28 13:42:00,5285.8,sell
2022-04-28 13:46:00,5304.0,buy
2022-04-28 14:03:00,5320.4,sell
2022-04-28 14:06:00,5335.6,buy
2022-04-28 14:18:00,5340.0,sell
2022-04-28 14:21:00,5364.4,buy
2022-04-28 14:29:00,5357.2,sell
2022-04-28 14:35:00,5375.4,buy
2022-04-28 14:49:00,5386.6,sell
2022-04-28 14:56:00,5391.0,buy
2022-04-29 09:37:00,5397.8,sell
2022-04-29 09:41:00,5396.6,buy
2022-04-29 09:53:00,5407.6,sell
2022-04-29 10:02:00,5422.8,buy
2022-04-29 10:15:00,5460.4,sell
2022-04-29 10:26:00,5443.2,buy
2022-04-29 10:27:00,5427.2,sell
2022-04-29 10:47:00,5433.4,buy
2022-04-29 10:59:00,5450.4,sell
2022-04-29 11:15:00,5441.4,buy
2022-04-29 11:29:00,5448.6,sell
2022-04-29 13:00:00,5517.0,buy
2022-04-29 13:15:00,5578.4,sell
2022-04-29 13:40:00,5540.8,buy
2022-04-29 13:43:00,5562.4,sell
2022-04-29 13:44:00,5564.2,buy
2022-04-29 14:00:00,5576.8,sell
2022-04-29 14:04:00,5604.2,buy
2022-04-29 14:11:00,5580.6,sell
2022-04-29 14:18:00,5597.8,buy
2022-04-29 14:25:00,5594.0,sell
2022-04-29 14:39:00,5591.6,buy
2022-04-29 14:45:00,5583.0,sell
2022-04-29 14:50:00,5592.6,buy
2022-05-05 09:34:00,5620.4,sell
2022-05-05 09:35:00,5615.4,buy
2022-05-05 09:41:00,5601.0,sell
2022-05-05 09:49:00,5614.0,buy
2022-05-05 10:17:00,5661.6,sell
2022-05-05 10:18:00,5663.2,buy
2022-05-05 10:19:00,5650.6,sell
2022-05-05 10:30:00,5625.4,buy
2022-05-05 10:32:00,5623.4,sell
2022-05-05 10:38:00,5627.4,buy
2022-05-05 10:57:00,5661.8,sell
2022-05-05 11:03:00,5672.6,buy
2022-05-05 11:17:00,5677.6,sell
2022-05-05 11:23:00,5680.0,buy
2022-05-05 11:24:00,5682.4,sell
2022-05-05 11:25:00,5686.6,buy
2022-05-05 13:02:00,5673.8,sell
2022-05-05 13:11:00,5675.0,buy
2022-05-05 13:24:00,5685.0,sell
2022-05-05 13:29:00,5693.6,buy
2022-05-05 13:35:00,5683.0,sell
2022-05-05 13:40:00,5694.4,buy
2022-05-05 13:46:00,5685.6,sell
2022-05-05 14:11:00,5665.0,buy
2022-05-05 14:14:00,5662.2,sell
2022-05-05 14:19:00,5669.0,buy
2022-05-05 14:25:00,5655.0,sell
2022-05-05 14:40:00,5652.6,buy
2022-05-05 14:54:00,5649.6,sell
2022-05-06 09:40:00,5539.0,buy
2022-05-06 09:59:00,5559.4,sell
2022-05-06 10:06:00,5571.8,buy
2022-05-06 10:12:00,5557.2,sell
2022-05-06 10:17:00,5573.0,buy
2022-05-06 10:27:00,5573.6,sell
2022-05-06 10:31:00,5594.0,buy
2022-05-06 10:38:00,5577.6,sell
2022-05-06 10:51:00,5572.0,buy
2022-05-06 11:01:00,5572.0,sell
2022-05-06 11:06:00,5587.0,buy
2022-05-06 11:11:00,5563.0,sell
2022-05-06 13:03:00,5527.4,buy
2022-05-06 13:17:00,5539.4,sell
2022-05-06 13:20:00,5558.0,buy
2022-05-06 13:27:00,5550.0,sell
2022-05-06 13:39:00,5569.4,buy
2022-05-06 13:47:00,5561.6,sell
2022-05-06 13:54:00,5563.0,buy
2022-05-06 13:58:00,5546.0,sell
2022-05-06 14:15:00,5521.0,buy
2022-05-06 14:20:00,5515.2,sell
2022-05-06 14:30:00,5528.6,buy
2022-05-06 14:43:00,5527.2,sell
2022-05-09 09:35:00,5521.4,buy
2022-05-09 09:53:00,5553.8,sell
2022-05-09 10:02:00,5554.6,buy
2022-05-09 10:16:00,5569.8,sell
2022-05-09 10:33:00,5548.8,buy
2022-05-09 10:41:00,5541.8,sell
2022-05-09 10:47:00,5549.4,buy
2022-05-09 11:00:00,5549.0,sell
2022-05-09 11:08:00,5555.2,buy
2022-05-09 11:14:00,5541.8,sell
2022-05-09 11:24:00,5528.8,buy
2022-05-09 13:13:00,5551.8,sell
2022-05-09 13:34:00,5528.6,buy
2022-05-09 13:44:00,5528.6,sell
2022-05-09 13:54:00,5539.4,buy
2022-05-09 14:00:00,5522.0,sell
2022-05-09 14:05:00,5537.8,buy
2022-05-09 14:11:00,5526.2,sell
2022-05-09 14:17:00,5532.2,buy
2022-05-09 14:33:00,5543.4,sell
2022-05-09 14:40:00,5548.0,buy
2022-05-09 14:42:00,5542.6,sell
2022-05-09 14:43:00,5549.8,buy
2022-05-09 14:53:00,5551.8,sell
2022-05-10 09:41:00,5475.0,buy
2022-05-10 09:45:00,5465.0,sell
2022-05-10 09:50:00,5497.8,buy
2022-05-10 10:00:00,5507.6,sell
2022-05-10 10:02:00,5521.8,buy
2022-05-10 10:35:00,5622.2,sell
2022-05-10 10:39:00,5652.0,buy
2022-05-10 10:44:00,5625.4,sell
2022-05-10 10:52:00,5620.2,buy
2022-05-10 11:01:00,5613.8,sell
2022-05-10 11:08:00,5628.4,buy
2022-05-10 11:19:00,5629.6,sell
2022-05-10 13:03:00,5626.8,buy
2022-05-10 13:25:00,5650.4,sell
